Index,Username,Comment,Label
11326,@freelancingincomebd,শাহরোজ ফারদি ভাইয়ার ১৮ টা ভিডিও শুরু থেকে শেষ পর্যন্ত দেখেছি এবং দুইবার দেখেছি।,2
11327,@aramerbalish,ভাই ওর গুরু @mujtahidulislam উনার প্রতিষ্ঠান এর নাম Online Tech Academy এই ছেলেকে সেখান থেকে ব্যান করা হইসে৷ এই ছেলে আগে CPA মার্কেটিং শিখাইতো পুরা বাটপার আর আপনি কোন খোজ খবর না নিয়েই ওরে নিয়া বসছেন??? ভাল্লাগলো না ভাই।,2
11328,@shuptoantar552,Bujha gelo bebshaye ra kivabe syndicate kore,2
11329,@najimuddin7127,Nice,2
11330,@farid55555,52:50 বই টার নাম ধরতে পারলাম না।দয়া করে বইটার নাম টা বলেন।,2
11331,@shampaakter7454,কোনো আপুরা কি নাই এইরকম ভাবে টাকা ইনকাম করে। তাদেরকে দেখতে চাই,2
11332,@rakibhossen3078,Numeri Sattar Apar ভাইকে দেখতে চায়,2
11333,@Jhohan_Fardin,ভাই ১৮ সিরিজের ভিডিও ডাউনলোড দিতেছি..  দেখতে দেখতেই ,2
11334,@SHAHwaliullah.,Baire bhai   uni ekta zinish,2
11335,@sabbirbasar6371,purai fatai felse ! just mindblowing,2
11336,@tahzibultamim,Dr nabil k ai jaygay dekhte chai,2
11337,@sharifulsabur4960,মালটার ফিগার ও সেই,2
11338,@e-seriessong2549,নেক্সট ভিডিও ফাহমিদ আল নাঈম ভাই কে নিয়ে দেখতে চাই,2
11339,@Bee1p,আমার চেয়ে ৩ বছরের ছোট,2
11340,@SHAHwaliullah.,Uni  Tawhid Afridi k  niye kotha bolche,2
11341,@sharifulsabur4960,,2
11342,@kaziibrahim3045,একটা বই এর নাম বলছিলো কি যেনো নাম টা..?,2
11343,@farid55555,52:56 বই টার নাম কি?,2
11344,@iftekhermahmud8238,মারাত্মক জিনিস ,2
11345,@MahadiHassan-pn4gm,Fardi vaiya studant,2
11346,@perfectbarista,52:50 বইটার নাম কী?,2
11347,@mirsajol5436,Vai khub valo bujay,2
11348,@evantus-music,Genius Fardi vai,2
11349,,"E-Commerce Business Scaling Series:

https://bizcareit.com/E-commerce-Series
FB Link: https://www.facebook.com/notesofshahrosefardi

YouTube link: https://youtube.com/@IamShahRoseFaRdi",2
11350,@Misternaught,ভালো লাগলো অনেক কিছুই জানলাম l,1
11351,@bhinnobani,Vautabaji kore nijer dhol pitacche. atao akta marketing murgi pawar jonno.,2
11352,@workboy9075,sera boss seraa,1
11353,@HRIDOY56774,সব ঠিক আছে কিন্তু সার্ট এর ভাব টা বকাটে বকাটে লাগলো ,2
11354,@tanvirahmmed551,Vai ar student ami,2
11355,@golalu7652,I want to make something.,2
11356,@mrguddu2330,আল্লহামদুল্লিলাহ আমি ফ্রী সবগুল সিরিজ দেখেছি,2
11357,@Lila-ny4vy,ওনার ভিডিও দেখতাম।এখন পাইনা ওনাকে।,2
11358,@zahidhossain5617,CHAPABAZ ..........Marketing.,2
11359,@arrafi4483,"Fardi vai. Onk vlo.
Tar kac take ami Graphic design sikhe aj ami level 1 seller.

Agiyen jan vai",2
11360,@user-ib4dg1ch1s,its awesome,2
11361,@user-uq8sk3ez5n,অবশেষে,2
11362,@21jenisa13,আমি আপনার এডগুলি দেখতে চাই  কিভাবে,2
11363,@mdshorifiulislam4320,পুরাই বাটপার,2
11364,@marufhasan32003,ACS এর অভি দত্ত তুষার,2
11365,@ShorifAhamed890,"নাফিস ভাই, ফাহমিদ আল নাঈম ভাইকে নিয়ে আসেন",2
11366,@_sazzadur_rahman,ফারদির উত্থান অনেকেই দেখেছি। সে আগে অ্যাপ এ ক্লিক করে টাকা ইনকাম করার ভিডিও দিত। এখন অনেক উপরে গেছে।,2
11367,@TanimsAIExperiments45,সেই সেই ভাই..,2
11368,@md.raselsarker,"1 ghonta 18 minit video 2 minit  mone hoilo, kotha thika ses hoilo bujlami na",2
11369,@sakibaltushar2466,life change hoar moto kotha sunlam,2
11370,@sheikhmarzan9958,I came here watching your ads,2
11371,@top.failure,10k puji niye call dewa jabe???,2
11372,@user-pn6vr4hf8o,Alhamdulillah peye gelam,2
11373,@FOYEZAHMED-ws2lb,এই লোকটার নাম দিলে?,2
11374,@digitalpundit,"Or boyes akhono onek kom sei karone onek kichu valo korche abar onek overconfident,,,india te asle sofol hoyto hobe tobe simito karon mumbaier manus m=tara nijerai nijeder buhte parena ar seto bangladeshi",2
11375,@SaifulLotus-bu6jf,2 cents podcast akn porjonto full dekhi nai but aita amr dekhtei holo & 1 second o skip kori nai bissas koren. Podcast deikha boring hoi nai sadharonoto ami kunodn yt channel a commnet Kori nai ajk korte hoilo  jate besi besi viral hoy engagement paiya ,2
11376,@user-ex7nc3yf6p,T.T,2
11377,@bhuiyanrasel365,ওনার এজেন্সির নাম কি?,2
11378,@rymrunayet,1:02,2
11379,@tawhidhasan2837,MBA chaiwala 2.0,2
11380,@AlAmin-nu1gm,"Ami take valovabe jani na chini na ....
3 bochore 4 koti income  !!
Ato sohoj   ????",2
11381,@robeulaual6220,Fardi vai er I'd kew diben,2
11382,@21jenisa13,আমি শিখতে চাই,2
11383,@variouscontentcreation4412,সাহরস ফারদি আপনার সাথে জুম মিটিং করতে চাই,2
11384,@anik345612,Urine color sofa ?,2
11385,@iamNurAlamSarkar,Million Hit Korbe,2
11386,@All_Education,"Sob tik ase vai...
But 30 min a j kotha ti bollen j 1000tk r product 2000tk..ata to manus thokano...",2
11387,@user-ft8id5mu9w,আলহামদৃুুলািল্লাহ,2
11388,@muaj9472,Too generic . Please stop bringing literally anyone.,2
11389,@md.sazzadhossain9769,সেরা ভাই ,1
11390,@sadakasikander9250,Sharose vai er 18 series video gulo ami ekhon thekei dekha suru korbo,2
11391,@user-zi5ov3kp7u,"বয়স কম শাহরাজ ফারদি ভাইয়ের, অনেক পেইড গ্রুপের সাথে কানেক্টেড হয়েছি,
ওনার দুইটা কোর্স এবং একটা ফ্রি কোর্স করেছি, অসাধারণ শিক্ষণীয় ছিল কোর্স,

তিনি একজন ভালো মানুষ,",1
11392,@lgxjustin7675,O,2
11393,@closedoors2954,sob ad dekhsi unar,2
11394,@jahangiralamfahimofficial,Bro his body language is making me feel embarrassed.,2
11395,@EasyCookingRecipesbangla,he is talking too much i saw his fb videos after sixty videos he came in the point but good luck  for all dm,1
11396,@21jenisa13,উনি যে ওতো বরো ফ্রিলেনসার আমি আজকে জানলাম,2
11397,@smamirmahmudmoeen7085,sahos pelam vai,2
11398,@khaledhasan631,"I have spent an productive hour with this video. I watched this video without skipping any sequence. The story telling was great from Shahrose vai. Currently,, I am studying in CSE but I like this type podcast by which I can spent my leisure time very productively and this video is one of them. Thanks a lot. Doing great guys.",1
11399,@towsefahmed9010,"One of the best postcard in 2cent podcast. 
Love from dhaka ️ thanks for sharing your thoughs and we know you are the greatest mentor in the field.
Difference between you and other marketer?
They teach how it will works and you know whats going on in the audience and what they want️",1
11400,@ksiripon1,"Thank you, Nafeez bhai, to invite him this extra ordinary session ",1
11401,@imran.2003,"নাফিস ভাই ! দক্ষিণ এশিয়ার সেরা উদ্যোক্তা পুরস্কার প্রাপ্ত, বাংলাদেশের জনপ্রিয় অ্যাপস ডেভেলপার,
মো: জোবায়ের হোসেন ভাই কে আপনাদের পোগ্রামে দেখতে চাই,  প্লিজ প্লিজ প্লিজ ",1
11402,@edukashion-jn3fz,"things I learnt in a new fashion:
-> you can start with zero capital (creating content, funneling people who want to read it to an ebook)
-> storytelling, capturing ATTENTION and giving them a call to action 
-> it is not only me, it's me & you vs the problem in a partnership",0
11403,@ElhamBinAhmed,"Well, marketing is a cool thing we agree.  But is it morally fine to sell a stuff at 2000 which should be sold at 1000? Won't it be injustice if we think about the quality?",2
